trigger,structure,n,median_$_per_$100BP,avg_$_per_$100BP,win_rate,worst,best,median_$bp_day_per_$100BP,avg_$bp_day_per_$100BP,skipped
dd10_ma50_reclaim,spread_03pct_dte30,56,98.43701963276574,44.12591715416472,0.7142857142857143,-100.0,129.7520022185009,3.281233987758858,1.470863905138824,0
dd10_ma50_reclaim,spread_05pct_dte30,56,77.97541091513787,39.57719161407913,0.6964285714285714,-100.0,169.12245297758247,2.599180363837929,1.3192397204693045,0
dd10_ma50_reclaim,spread_08pct_dte30,56,37.347578335036744,26.663704459244077,0.5892857142857143,-100.0,191.58565746461653,1.244919277834558,0.888790148641469,0
dd10_ma50_reclaim,spread_10pct_dte30,56,21.286303683498403,18.88550166044911,0.5892857142857143,-100.0,206.44686520207577,0.7095434561166134,0.6295167220149703,0
dd10_ma50_reclaim,long_atm_dte30,56,2.928212014954823,2.961274614108195,0.5178571428571429,-100.0,196.31564511267283,0.09760706716516077,0.0987091538036065,0
dd10_ma50_reclaim,ratio_1x2_dte30,56,5.360054149379568,4.386195981251121,0.7857142857142857,-6.42766376123337,13.494303782946403,0.1786684716459856,0.14620653270837072,0
dd10_ma50_reclaim,spread_03pct_dte60,56,82.83054191637177,26.31958954504589,0.6785714285714286,-100.0,109.48084280037985,1.3805090319395295,0.43865982575076484,0
dd10_ma50_reclaim,spread_05pct_dte60,56,70.5498900040991,21.798144094565487,0.625,-100.0,135.02567512546483,1.1758315000683182,0.3633024015760914,0
dd10_ma50_reclaim,spread_08pct_dte60,56,20.83688386472871,18.928267300980213,0.5357142857142857,-100.0,168.27139384745348,0.3472813977454785,0.31547112168300345,0
dd10_ma50_reclaim,spread_10pct_dte60,56,7.647442472953939,17.14335291932453,0.5178571428571429,-100.0,175.7893529594515,0.1274573745492323,0.2857225486554089,0
dd10_ma50_reclaim,long_atm_dte60,56,-14.122295638609204,-4.353719291860986,0.4642857142857143,-100.0,149.2858511943205,-0.23537159397682006,-0.0725619881976831,0
dd10_ma50_reclaim,ratio_1x2_dte60,56,3.724952657791447,2.989486711960929,0.6607142857142857,-15.030095332521935,14.201560119267686,0.062082544296524114,0.049824778532682155,0
dd10_ma50_reclaim,spread_03pct_dte90,56,81.32140230600939,37.69303801186106,0.75,-100.0,100.56943147931996,0.9035711367334378,0.4188115334651229,0
dd10_ma50_reclaim,spread_05pct_dte90,56,85.66702554905626,40.54190671451085,0.75,-100.0,115.77315358672674,0.9518558394339584,0.4504656301612317,0
dd10_ma50_reclaim,spread_08pct_dte90,56,91.47462943614065,42.57093102756351,0.75,-100.0,152.011663933198,1.016384771512674,0.4730103447507057,0
dd10_ma50_reclaim,spread_10pct_dte90,56,72.91280890902945,39.88625032754879,0.6964285714285714,-100.0,181.869761457347,0.8101423212114383,0.4431805591949865,0
dd10_ma50_reclaim,long_atm_dte90,56,16.876829579777795,19.008087114768124,0.6071428571428571,-100.0,167.25865733686533,0.1875203286641977,0.21120096794186802,0
dd10_ma50_reclaim,ratio_1x2_dte90,56,1.6630224815814025,2.042241826199791,0.5892857142857143,-17.03309813199959,20.143107773800146,0.018478027573126693,0.02269157584666435,0
dd10_ma50_reclaim,spread_03pct_dte120,56,74.49162836392539,38.82973661550186,0.8035714285714286,-100.0,92.1335029993998,0.6207635696993783,0.3235811384625154,0
dd10_ma50_reclaim,spread_05pct_dte120,56,76.96504572236496,35.69026214146602,0.7142857142857143,-100.0,104.27968689643166,0.641375381019708,0.2974188511788835,0
dd10_ma50_reclaim,spread_08pct_dte120,56,83.22679174172607,35.17424039469097,0.6785714285714286,-100.0,132.17413754709847,0.6935565978477173,0.2931186699557581,0
dd10_ma50_reclaim,spread_10pct_dte120,56,89.31465145170588,36.966679192383104,0.6607142857142857,-100.0,125.46754714293915,0.744288762097549,0.3080556599365259,0
dd10_ma50_reclaim,long_atm_dte120,56,55.32451897243152,34.53238793937033,0.5892857142857143,-100.0,199.33238282228913,0.461037658103596,0.28776989949475273,0
dd10_ma50_reclaim,ratio_1x2_dte120,56,0.2962379100858444,-2.9599060263978862,0.5,-30.0295793279228,19.388561330836517,0.0024686492507153697,-0.02466588355331572,0
dd10_ma50_reclaim,leap_atm_dte365,56,88.58221859276748,95.35127833131689,0.8214285714285714,-100.0,245.25586581772095,0.24269100984319855,0.2612363789899093,0
dd10_ma50_reclaim,leap_d30_dte365,56,-74.3586597425608,69.76798593874184,0.42857142857142855,-100.0,514.287005669924,-0.2037223554590707,0.19114516695545714,0
dd12_ma50_reclaim,spread_03pct_dte30,41,97.86059126201704,50.287846843447824,0.7560975609756098,-100.0,127.79751718270582,3.2620197087339013,1.6762615614482606,0
dd12_ma50_reclaim,spread_05pct_dte30,41,105.74075934345811,50.38142837067952,0.7317073170731707,-100.0,169.12245297758247,3.5246919781152704,1.6793809456893176,0
dd12_ma50_reclaim,spread_08pct_dte30,41,60.83996718613385,42.08659106695767,0.6341463414634146,-100.0,191.58565746461653,2.0279989062044614,1.4028863688985893,0
dd12_ma50_reclaim,spread_10pct_dte30,41,38.37541460048739,34.38834689874073,0.6341463414634146,-100.0,206.44686520207577,1.279180486682913,1.1462782299580243,0
dd12_ma50_reclaim,long_atm_dte30,41,10.483551816576124,15.819942388678827,0.5853658536585366,-100.0,196.31564511267283,0.34945172721920414,0.5273314129559609,0
dd12_ma50_reclaim,ratio_1x2_dte30,41,5.26861671282232,4.415991572523475,0.8048780487804879,-6.42766376123337,13.494303782946403,0.17562055709407734,0.1471997190841158,0
dd12_ma50_reclaim,spread_03pct_dte60,41,86.83163256791096,40.808114781712035,0.7560975609756098,-100.0,108.29099584447512,1.4471938761318492,0.6801352463618673,0
dd12_ma50_reclaim,spread_05pct_dte60,41,92.50607996891826,43.16959827991024,0.7317073170731707,-100.0,135.02567512546483,1.5417679994819709,0.7194933046651706,0
dd12_ma50_reclaim,spread_08pct_dte60,41,102.9098678855006,43.92086205505152,0.6829268292682927,-100.0,168.27139384745348,1.7151644647583433,0.7320143675841921,0
dd12_ma50_reclaim,spread_10pct_dte60,41,90.12732106798606,43.02011183352244,0.6585365853658537,-100.0,175.7893529594515,1.5021220177997676,0.7170018638920407,0
dd12_ma50_reclaim,long_atm_dte60,41,34.359610992870465,17.274968586346006,0.5853658536585366,-100.0,149.2858511943205,0.5726601832145077,0.2879161431057668,0
dd12_ma50_reclaim,ratio_1x2_dte60,41,3.3216974430896244,2.8584895376797257,0.6585365853658537,-15.030095332521935,14.201560119267686,0.05536162405149374,0.0476414922946621,0
dd12_ma50_reclaim,spread_03pct_dte90,41,81.30979891115318,47.08660666673453,0.8048780487804879,-100.0,96.67951930774373,0.9034422101239242,0.5231845185192725,0
dd12_ma50_reclaim,spread_05pct_dte90,41,87.44609291401932,52.30107925524728,0.8048780487804879,-100.0,115.77315358672674,0.9716232546002146,0.5811231028360809,0
dd12_ma50_reclaim,spread_08pct_dte90,41,98.54051708960253,58.23703052497599,0.8048780487804879,-100.0,152.011663933198,1.094894634328917,0.6470781169441776,0
dd12_ma50_reclaim,spread_10pct_dte90,41,99.21385644294133,59.77618704570481,0.7560975609756098,-100.0,181.869761457347,1.1023761826993481,0.6641798560633867,0
dd12_ma50_reclaim,long_atm_dte90,41,50.70440045830759,40.57319845511992,0.7073170731707317,-100.0,167.25865733686533,0.5633822273145288,0.4508133161679991,0
dd12_ma50_reclaim,ratio_1x2_dte90,41,0.7339445416336265,0.2803203461518554,0.5365853658536586,-17.03309813199959,20.143107773800146,0.008154939351484739,0.0031146705127983927,0
dd12_ma50_reclaim,spread_03pct_dte120,41,74.50615399483006,41.6557754251372,0.8048780487804879,-100.0,89.28411324431127,0.6208846166235839,0.34713146187614335,0
dd12_ma50_reclaim,spread_05pct_dte120,41,80.36079433061263,43.754190601154264,0.7804878048780488,-100.0,104.27968689643166,0.6696732860884386,0.3646182550096189,0
dd12_ma50_reclaim,spread_08pct_dte120,41,88.81216756692677,47.51676346947654,0.7560975609756098,-100.0,132.17413754709847,0.7401013963910564,0.39597302891230446,0
dd12_ma50_reclaim,spread_10pct_dte120,41,96.16071021004782,50.690061438353105,0.7560975609756098,-100.0,125.46754714293915,0.8013392517503986,0.4224171786529426,0
dd12_ma50_reclaim,long_atm_dte120,41,94.77352019137754,55.58989351883817,0.6829268292682927,-100.0,199.33238282228913,0.7897793349281462,0.4632491126569848,0
dd12_ma50_reclaim,ratio_1x2_dte120,41,-9.246223032508173,-5.857372759210016,0.3902439024390244,-30.0295793279228,19.388561330836517,-0.07705185860423477,-0.04881143966008347,0
dd12_ma50_reclaim,leap_atm_dte365,41,154.6944700223343,125.28931985892825,0.9024390243902439,-100.0,245.25586581772095,0.42382046581461447,0.34325841057240614,0
dd12_ma50_reclaim,leap_d30_dte365,41,43.60166741078224,130.04749100353553,0.5853658536585366,-100.0,514.287005669924,0.11945662304323902,0.3562944959000973,0
dd15_naive,spread_03pct_dte30,192,80.06982631276054,21.17056546874975,0.6302083333333334,-100.0,111.91076552995605,2.6689942104253515,0.7056855156249918,0
dd15_naive,spread_05pct_dte30,192,83.15731682832791,22.24557938910162,0.59375,-100.0,137.1157827385894,2.7719105609442636,0.7415193129700541,0
dd15_naive,spread_08pct_dte30,192,49.275926948188754,20.584044137459202,0.5625,-100.0,185.63614579961097,1.6425308982729585,0.6861348045819735,0
dd15_naive,spread_10pct_dte30,192,29.628187412695432,18.08555201499937,0.5520833333333334,-100.0,225.74974659765647,0.9876062470898477,0.6028517338333123,0
dd15_naive,long_atm_dte30,192,1.683259188622237,3.4228359344344503,0.5052083333333334,-100.0,283.99912209305177,0.05610863962074124,0.11409453114781491,0
dd15_naive,ratio_1x2_dte30,192,4.566965357905471,3.1659594645328446,0.7447916666666666,-31.359596724473615,22.74732598740981,0.15223217859684904,0.10553198215109483,0
dd15_naive,spread_03pct_dte60,192,75.44917451025069,12.81230830295462,0.6197916666666666,-100.0,97.7872585155425,1.2574862418375115,0.21353847171591026,0
dd15_naive,spread_05pct_dte60,192,78.7279661920297,14.92596357225043,0.5885416666666666,-100.0,114.51337129595882,1.3121327698671617,0.2487660595375072,0
dd15_naive,spread_08pct_dte60,192,68.54030673500827,17.097885709977888,0.5729166666666666,-100.0,145.63113685225412,1.142338445583471,0.2849647618329647,0
dd15_naive,spread_10pct_dte60,192,44.11443400715887,18.40219371856922,0.5677083333333334,-100.0,170.9553479454447,0.7352405667859812,0.30670322864282024,0
dd15_naive,long_atm_dte60,192,14.641984616488466,14.53290988253641,0.5104166666666666,-100.0,348.52993231135406,0.2440330769414744,0.24221516470894033,0
dd15_naive,ratio_1x2_dte60,192,5.470203322699158,0.9620026132889494,0.671875,-61.10260417393542,25.562681265614255,0.09117005537831929,0.01603337688814915,0
dd15_naive,spread_03pct_dte90,192,68.53431773108343,10.54870123391783,0.6302083333333334,-100.0,88.6922012083029,0.7614924192342604,0.11720779148797596,0
dd15_naive,spread_05pct_dte90,192,69.8567892859363,10.599543436591233,0.6041666666666666,-100.0,100.795759431088,0.7761865476215144,0.11777270485101383,0
dd15_naive,spread_08pct_dte90,192,66.71821756989513,11.225944726537657,0.5729166666666666,-100.0,122.72603748608553,0.7413135285543904,0.1247327191837518,0
dd15_naive,spread_10pct_dte90,192,64.5310592488465,12.190618340610754,0.5677083333333334,-100.0,140.25469608551273,0.7170117694316278,0.13545131489567508,0
dd15_naive,long_atm_dte90,192,9.101158002149038,9.788991432359216,0.5104166666666666,-100.0,278.0758621901752,0.101123977801656,0.10876657147065805,0
dd15_naive,ratio_1x2_dte90,192,5.730346514517345,0.780175725163445,0.6041666666666666,-60.64456987525912,36.73963049255345,0.06367051682797051,0.00866861916848273,0
dd15_naive,spread_03pct_dte120,192,63.13362056430903,2.3618440087121066,0.609375,-100.0,82.65323574053915,0.5261135047025751,0.01968203340593422,0
dd15_naive,spread_05pct_dte120,192,64.5716195775901,3.6622657202234024,0.59375,-100.0,92.22401294709981,0.5380968298132508,0.03051888100186173,0
dd15_naive,spread_08pct_dte120,192,62.24259069266709,5.355328999534945,0.5833333333333334,-100.0,109.26916134209715,0.5186882557722258,0.04462774166279123,0
dd15_naive,spread_10pct_dte120,192,63.03004448694871,6.725902396798181,0.578125,-100.0,122.71210854389128,0.5252503707245726,0.05604918663998493,0
dd15_naive,long_atm_dte120,192,4.610314320303714,8.487038285295034,0.5052083333333334,-100.0,215.00540166276804,0.03841928600253095,0.07072531904412531,0
dd15_naive,ratio_1x2_dte120,192,4.8269268571722534,0.1579510107350283,0.5520833333333334,-68.0613775996984,35.825497475751874,0.040224390476435445,0.0013162584227919087,0
dd15_naive,leap_atm_dte365,192,60.897194354406906,71.37472314956158,0.7864583333333334,-100.0,237.56080664634402,0.1668416283682381,0.19554718671112759,0
dd15_naive,leap_d30_dte365,192,-100.0,-25.861177532988062,0.265625,-100.0,409.82628964485457,-0.273972602739726,-0.07085254118626867,0
